"Product URL","Product Title","Keyword","sku","Product ID","Sponsored Rank","Organic Rank","Is Top 24 Advertised"
"https://www.ebay.com.au/itm/186784352636","TOPEX Smart Vehicle Battery Charger, 2A 6V/10A 12V Battery Charger Maintainer","motorcycle battery charger","TXBC10A460-10A","186784352636","P1 - 47 / 70","No","No"
"https://www.ebay.com.au/itm/186784352636","No","smart battery charger","TXBC10A460-10A","186784352636","No","No","No"
"https://www.ebay.com.au/itm/186784352636","No","battery charger","TXBC10A460-10A","186784352636","No","No","No"
"https://www.ebay.com.au/itm/186784439614","No","cordless sander","TXDS20V312","186784439614","No","No","No"
"https://www.ebay.com.au/itm/186784439614","No","cordless detail sander","TXDS20V312","186784439614","No","No","No"
"https://www.ebay.com.au/itm/186784439614","No","mouse sander","TXDS20V312","186784439614","No","No","No"
"https://www.ebay.com.au/itm/186784439614","No","cordless sander","TXDS20V312","186784439614","No","No","No"
"https://www.ebay.com.au/itm/186784439614","No","palm sander","TXDS20V312","186784439614","No","No","No"
"https://www.ebay.com.au/itm/186784439614","No","sander","TXDS20V312","186784439614","No","No","No"
"https://www.ebay.com.au/itm/186704238905","TOPEX 16-In-1 Multitool Plier Multi Tool & Folding Knife Set with Safety Locking","multitool pliers","TXMK2PC059","186704238905","P1 - 2 / 76","No","Yes"
"https://www.ebay.com.au/itm/186704238905","No","folding knife","TXMK2PC059","186704238905","No","No","No"
"https://www.ebay.com.au/itm/186704238905","No","pocket knife","TXMK2PC059","186704238905","No","No","No"
"https://www.ebay.com.au/itm/186704238905","TOPEX 16-In-1 Multitool Plier Multi Tool & Folding Knife Set with Safety Locking","multi tool","TXMK2PC059","186704238905","P1 - 24 / 77","No","No"
"https://www.ebay.com.au/itm/186704227004","Stelive Ergonomic Back Cushion Lumbar Support Cushion Memory Foam Support Pillow","lumbar cushion","SLSC450301","186704227004","P1 - 1 / 70","No","Yes"
"https://www.ebay.com.au/itm/186704227004","No","lumbar support car","SLSC450301","186704227004","No","No","No"
"https://www.ebay.com.au/itm/186704227004","Stelive Ergonomic Back Cushion Lumbar Support Cushion Memory Foam Support Pillow","car lumbar back support pillow","SLSC450301","186704227004","P1 - 1 / 70","No","Yes"
"https://www.ebay.com.au/itm/186704227004","No","car back cushion","SLSC450301","186704227004","No","No","No"
"https://www.ebay.com.au/itm/186704227004","Stelive Ergonomic Back Cushion Lumbar Support Cushion Memory Foam Support Pillow","lumbar support cushion","SLSC450301","186704227004","P1 - 10 / 70","P3 - 7 / 62","Yes"
